SMILES,Name,Cluster,Center
O=c1c([O-])c(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,CPD-8007,1,No
C[C@@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@@H]1O,CPD-8012,1,No
C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc([O-])cc(O)c3c2=O)[C@H](O)[C@H](O)[C@@H]1O,CPD-8013,1,No
OC[C@@H]1O[C@@](CO)(O[C@H]2O[C@@H](CO[C@@H]3O[C@H](CO[C@H]4O[C@@H](CO[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,CPD-8066,2,No
CC/C=C\C/C=C/C/C=C/CCCCCCCC(=O)OC[C@@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C/C/C=C/CCCCC,CPD-8084,2,No
CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC,CPD-8160,2,No
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC[C@H](CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC,CPD-8161,2,No
CC/C=C\C/C=C/C/C=C/CCCCCCCC(=O)OC[C@H](CO[C@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,CPD-8162,2,No
CCCCCCCCCCCCCC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)([O-])[O-],CPD-8171,3,No
COc1cc(CCCO)ccc1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CPD-82,2,Yes
OC[C@@H]1O[C@@H](OC[C@H]2O[C@H](OC[C@@H]3O[C@@H](O[C@H]4[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CPD-8255,2,No
OC[C@H]1O[C@H](OC[C@@H]2O[C@H](OC[C@@H]3O[C@H](O[C@@H]4[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@@H]1O,CPD-8258,2,No
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc(O)c21,CPD-8634,2,No
O=C1/C(=C\c2cc(O)c(O)c(O)c2)Oc2cc(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)cc(O)c21,CPD-8635,2,No
O=C([O-])C1=C/C(=C\C=[N+]2\c3cc(O)c(O[C@@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc3C[C@H]2C(=O)[O-])C[C@@H](C(=O)[O-])N1,CPD-8654,2,No
O=C([O-])[C@H]1Cc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)cc2N1,CPD-8656,2,No
O=C([O-])[C@H]1O[C@@H](O[C@H]2[C@@H](Oc3cc4c(cc3O)N[C@@H](C(=O)[O-])C4)O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CPD-8657,2,No
CC(=C/C=C\C=C(C)\C=C/C=C(/C)C(=O)O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O)/C=C/C=C(\C)C(=O)[O-],CPD-8664,2,No
C/C(=C/C=C/C(C)=C/C=C/C=C(C)/C=C\C=C(\C)C(=O)O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O[C@@H]1O[C@@H](CO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CPD-8665,2,No
CC(/C=C\C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)=C/C=C\C=C(C)\C=C/C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CPD-8666,2,No
COc1cc(CC/N=C/C=C2/C=C(C(=O)[O-])N[C@H](C(=O)[O-])C2)ccc1O,CPD-8757,2,No
O=C(OC[C@@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,CPD-8948,2,No
CC(C)(CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H]([NH3+])c1ccccc1,CPD-9207,3,No
CC(C)=CCC/C(=C/Cc1cc(O)ccc1O)CO,CPD-9320,2,No
C[N@@H+]1CCC[C@H]1CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-9772,3,No
CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],CPD-9965,3,No
CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],CPD0-2106,3,No
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)[O-],CPD1F-139,2,No
O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c12,CPD1F-437,1,No
C[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc([O-])cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@H]1O,CPD1F-461,1,No
C[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@@H](O)[C@@H]1O,CPD1F-462,1,No
[O-]c1cc([O-])c2cc(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(-c3ccc(O)c(O)c3)[o+]c2c1,CPD1F-766,1,No
CC(C)[C@@H](C)[C@H](O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](O)[C@H](C)[C@H]1CC[C@@H]2[C@H]3COC(=O)[C@@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CPDQT-523,2,No
C/C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CROTONYL-COA,3,No
O=c1ccc2ccc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(O)c2o1,DAPHNIN,2,No
Nc1ncnc2c1ncn2[C@H]1O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]2O[C@@H]([n+]3cccc(C(=O)[O-])c3)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,DEAMIDO-NAD,0,No
CC(C)(CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)[C@H](O)C(=O)NCCC(=O)NCCS,DEPHOSPHO-COA,3,No
Cc1cn([C@H]2C[C@@H](O)[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O,DTDP-D-GLUCOSE,0,No
Cc1cn([C@@H]2C[C@H](O)[C@@H](CO[P@](=O)([O-])O[P@@](=O)([O-])O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O,DTDP-DEOH-DEOXY-GLUCOSE,0,No
Cc1cn([C@H]2C[C@@H](O)[C@@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[C@H]3O[C@H](C)[C@@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,DTDP-RHAMNOSE,0,No
Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@@H](O)[C@H](O)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@H]3O)c2cc1C,FAD,0,No
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]2O[C@H](n3cnc4c(N)ncnc43)[C@H](O)[C@H]2OP(=O)([O-])[O-])ccc1O,FERULOYL-COA,3,No
C[C@@H]1O[C@@H](O[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]2O[C@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1=O,GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE,0,No
Nc1nc2c(ncn2[C@H]2O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)c(=O)[nH]1,GDP-L-GALACTOSE,0,No
Nc1nc2c(ncn2[C@H]2O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)c(=O)[nH]1,GDP-MANNOSE,0,No
C=C1C[C@@]23C[C@]1(O)CC[C@@H]2[C@]12C=C[C@@H](O)[C@](C)(C(=O)O1)[C@@H]2[C@H]3C(=O)[O-],GIBBERELLIN,2,No
O=C(Cc1c[nH]c2ccccc12)O[C@H]1[C@@H](O[C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,INDOL-YLACETYL-MYO-INOSITOL-ARABINOSIDE,2,No
CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],ISOVALERYL-COA,3,No
O=C([O-])[C@H]1O[C@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@@H](O)[C@H](O)[C@H]1O,LUTEOLIN-7-O-BETA-D-GLUCURONIDE,1,No
C[C@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,LUTEOLIN-7-O-NEOHESPERIDOSIDE,1,No
CC(C)(CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-],MALONYL-COA,3,No
C=C(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],METHACRYLYL-COA,3,No
CNc1ccccc1C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],N-METHYLANTHRANILOYL-COA,3,No
NC(=O)c1ccc[n+]([C@@H]2O[C@@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]3O[C@H](n4cnc5c(N)ncnc54)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NAD,0,No
NC(=O)C1=CN([C@@H]2O[C@@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]3O[C@H](n4cnc5c(N)ncnc54)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)C=CC1,NADH,3,No
NC(=O)c1ccc[n+]([C@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@H]3O)[C@@H](O)[C@@H]2O)c1,NADP,0,No
NC(=O)C1=CN([C@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]3O[C@H](n4cnc5c(N)ncnc54)[C@@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,NADPH,3,No
O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)cc(O)c21,NARINGENIN-7-O-BETA-D-GLUCOSIDE,2,No
CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],OLEOYL-COA,3,No
CC(C)(CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)([O-])[O-])[C@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1,P-COUMAROYL-COA,3,No
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,PHLORETIN,2,No
N=c1c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,PHOSPHORIBOSYL-AMP,0,No
N=c1c2ncn([C@@H]3O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])O)[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@H](O)[C@@H]1O,PHOSPHORIBOSYL-ATP,0,No
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]2O)c1/N=C/N[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,PHOSPHORIBOSYL-FORMIMINO-AICAR-P,0,No
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]2O)c1N/C=N/CC(=O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-],PHOSPHORIBULOSYL-FORMIMINO-AICAR-P,0,No
N#C[C@H](O[C@H]1O[C@@H](CO[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,R-VICIANIN,2,No
COc1cc(/C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@H]2OP(=O)([O-])[O-])cc(OC)c1O,SINAPOYL-COA,3,No
CC(C)(CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-],SUC-COA,3,No
C/C(=C\C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-])CC(=O)[O-],TRANS-3-METHYL-GLUTACONYL-COA,3,No
O=c1ccn([C@@H]2O[C@@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[C@@H]3OC[C@@](O)(CO)[C@H]3O)[C@H](O)[C@H]2O)c(=O)[nH]1,UDP-APIOSE,0,No
O=c1ccn([C@H]2O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[C@@H]3OC[C@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)c(=O)[nH]1,UDP-D-XYLOSE,0,No
O=C([O-])[C@H]1O[C@@H](O[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,UDP-GLUCURONATE,0,No
CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1[NH3+],UDP-OHMYR-GLUCOSAMINE,0,No
O=c1ccn([C@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[C@H]3O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,UDP-SULFOQUINOVOSE,0,No
O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)c([O-])cc(O)c12,VITEXIN,1,No
